,matrices,tamanio,autovalores,autovalorMax,autovalorMin,rangoAutovalores
145,"[[2163.09686915 1463.71630467 1803.54156791]
 [1463.71630467 1422.58538077 1183.47967594]
 [1803.54156791 1183.47967594 1508.59398516]]","(3, 3)",[4.73747327e+03 9.34075211e-01 3.55868887e+02],4737.473272506831,0.9340752110376754,4736.539197295793
146,"[[2007.84815657 1207.32175843  826.63878164]
 [1207.32175843 1656.51602374  821.33051735]
 [ 826.63878164  821.33051735 1187.87228537]]","(3, 3)",[3610.54918649  693.86312411  547.82415508],3610.549186486451,547.8241550812911,3062.72503140516
147,"[[ 160.76093404  304.32975655  581.64747662]
 [ 304.32975655 2583.61910352 2068.59824902]
 [ 581.64747662 2068.59824902 2608.11603803]]","(3, 3)",[4.75034194e+03 4.24726680e+00 5.97906867e+02],4750.341941820666,4.2472668046732,4746.094675015993
148,"[[2725.52976931 1353.7219103  2082.96081084]
 [1353.7219103  2891.32213237 2489.8569805 ]
 [2082.96081084 2489.8569805  2780.90904208]]","(3, 3)",[6789.22815111 1465.99013139  142.54266127],6789.2281511095125,142.54266126723996,6646.685489842273
149,"[[2185.663786   1657.03724292 1129.96276934]
 [1657.03724292 2832.80805964 2518.52953595]
 [1129.96276934 2518.52953595 3220.67056155]]","(3, 3)",[6455.01592416 1460.84304747  323.28343557],6455.015924159771,323.28343556619984,6131.732488593571
150,"[[3891.33990825 4337.54379588 2006.47482651]
 [4337.54379588 4866.95407442 2256.56122222]
 [2006.47482651 2256.56122222 1336.89155355]]","(3, 3)",[9818.99789654   14.03800141  262.14963828],9818.997896536213,14.038001406129368,9804.959895130083
151,"[[2584.04365289 1200.54325491  718.32779302]
 [1200.54325491 1385.81205031  624.8264326 ]
 [ 718.32779302  624.8264326   857.59410194]]","(3, 3)",[3644.35291946  745.61166442  437.48522125],3644.3529194583853,437.48522124885164,3206.8676982095335
152,"[[1473.09566514 1459.45912158  558.99352855]
 [1459.45912158 1998.40036495  279.02397154]
 [ 558.99352855  279.02397154  355.7324903 ]]","(3, 3)",[3329.66603711    3.42591833  494.13656494],3329.6660371051958,3.425918334581243,3326.2401187706146
153,"[[2375.54193651 1803.63371165 1726.59828461]
 [1803.63371165 1766.24775753 1364.60608884]
 [1726.59828461 1364.60608884 1390.70036108]]","(3, 3)",[5177.90622588   87.64717917  266.93665007],5177.906225881101,87.64717916570373,5090.259046715397
154,"[[ 683.81318552 1424.97752053 1575.56373909]
 [1424.97752053 5840.18078446 3853.41898927]
 [1575.56373909 3853.41898927 3773.66040661]]","(3, 3)",[9.30402404e+03 6.45259269e+00 9.87177748e+02],9304.02403609162,6.4525926866713315,9297.571443404948
155,"[[3766.17012103 1435.9047226  3624.51636334]
 [1435.9047226  1096.65780844 1547.06266247]
 [3624.51636334 1547.06266247 3960.71017714]]","(3, 3)",[8123.00456686  227.72643484  472.8071049 ],8123.004566863638,227.7264348405499,7895.278132023088
156,"[[ 779.85761113 1521.58999678  200.52881991]
 [1521.58999678 4467.34805535 1418.84304392]
 [ 200.52881991 1418.84304392 1111.7861035 ]]","(3, 3)",[5467.74707562   95.51146187  795.73323249],5467.747075622463,95.51146187006326,5372.235613752399
157,"[[3783.49621614 1665.22033371 1839.00155373]
 [1665.22033371 2649.84914006 1191.93717419]
 [1839.00155373 1191.93717419 1172.89565017]]","(3, 3)",[5974.30801998 1463.83559202  168.09739437],5974.3080199767755,168.0973943677292,5806.2106256090465
158,"[[1053.55996927 2154.69061278 1280.58342295]
 [2154.69061278 5311.84479133 2043.58899806]
 [1280.58342295 2043.58899806 2005.55429069]]","(3, 3)",[7287.97260433   10.15516203 1072.83128492],7287.972604332865,10.155162031390011,7277.817442301474
159,"[[2118.56483501 3425.96747306 2164.6593517 ]
 [3425.96747306 6257.1425688  4298.19159749]
 [2164.6593517  4298.19159749 3197.95366432]]","(3, 3)",[11111.96579745   430.34834782    31.34692286],11111.965797453438,31.346922856410465,11080.618874597028
160,"[[2286.90417049 1353.13756335 2655.1283199 ]
 [1353.13756335 3355.5363243  3175.12657969]
 [2655.1283199  3175.12657969 5091.0895163 ]]","(3, 3)",[8834.6931225  1438.49244346  460.34444514],8834.693122499311,460.3444451366508,8374.348677362661
161,"[[3256.095729   3000.47661285 4705.33762169]
 [3000.47661285 3127.05785903 4224.87623413]
 [4705.33762169 4224.87623413 7354.40879024]]","(3, 3)",[13121.24235941    88.68890517   527.63111369],13121.242359405474,88.68890517485025,13032.553454230625
162,"[[2493.22939451 3840.07101427 1141.40438432]
 [3840.07101427 7015.59965856 1890.40748079]
 [1141.40438432 1890.40748079  634.23251065]]","(3, 3)",[9745.68154372  310.48822508   86.89179492],9745.681543720215,86.89179491979336,9658.789748800422
163,"[[3850.51949034 3857.72985788 3223.55567714]
 [3857.72985788 5682.94696204 2736.70090655]
 [3223.55567714 2736.70090655 2834.96430503]]","(3, 3)",[1.08852594e+04 1.15199996e+00 1.48201938e+03],10885.259381132271,1.1519999568266073,10884.107381175445
164,"[[1212.77126212 1749.61599229 2263.98159712]
 [1749.61599229 2640.25328669 3263.26432898]
 [2263.98159712 3263.26432898 5669.85337802]]","(3, 3)",[8821.23038709   34.55296042  667.09457932],8821.230387093881,34.552960415320506,8786.677426678561
165,"[[8930.99301204 6997.64733772 3521.80311882]
 [6997.64733772 5816.8023126  2915.55679521]
 [3521.80311882 2915.55679521 1929.5984593 ]]","(3, 3)",[16025.33691647   187.39768823   464.65917923],16025.336916473661,187.39768823071762,15837.939228242943
166,"[[4867.67549381 2315.23497697 3507.23370902]
 [2315.23497697 1977.715399   2714.41862531]
 [3507.23370902 2714.41862531 4126.52951816]]","(3, 3)",[9657.90761313 1183.08339897  130.92939887],9657.90761312787,130.92939886569894,9526.978214262172
167,"[[1687.94634334 2251.05521325  929.08540677]
 [2251.05521325 3952.08342215  850.71804421]
 [ 929.08540677  850.71804421  859.51439497]]","(3, 3)",[5647.76691907   68.67808332  783.09915808],5647.76691906585,68.67808331864964,5579.0888357472
168,"[[8605.18409204 5339.86647068 5644.41419629]
 [5339.86647068 4772.55880202 2934.63323591]
 [5644.41419629 2934.63323591 7092.08995789]]","(3, 3)",[16574.81793111   767.37902929  3127.63589155],16574.817931111804,767.3790292867187,15807.438901825086
169,"[[8614.35860078 4533.92126724 5409.91183925]
 [4533.92126724 2939.8805691  3634.64091684]
 [5409.91183925 3634.64091684 5154.6493208 ]]","(3, 3)",[15293.21155444  1257.60967599   158.06726025],15293.211554438016,158.06726024850482,15135.144294189511
170,"[[ 133.67752345  873.86715499  867.07157529]
 [ 873.86715499 7015.03349373 6695.52795498]
 [ 867.07157529 6695.52795498 6667.70387425]]","(3, 3)",[13651.24948203    20.57318754   144.59222185],13651.249482031097,20.573187544959946,13630.676294486137
171,"[[2937.82177641 2934.32607463 3649.40192287]
 [2934.32607463 3956.1552571  4891.20700434]
 [3649.40192287 4891.20700434 6139.86463745]]","(3, 3)",[12381.59325091   615.91143797    36.33698207],12381.593250914533,36.336982071486474,12345.256268843046
172,"[[4150.66770605 3128.57463588 5060.80547629]
 [3128.57463588 3185.26870027 4183.24945833]
 [5060.80547629 4183.24945833 7672.1498111 ]]","(3, 3)",[13831.64118755   469.54831591   706.89671396],13831.641187553792,469.54831590941427,13362.092871644378
173,"[[10574.66525446  5389.74677409  8472.51577255]
 [ 5389.74677409  7869.09397366  5511.66394986]
 [ 8472.51577255  5511.66394986  7162.12382652]]","(3, 3)",[21750.33109929    62.92663392  3792.62532142],21750.331099294675,62.92663391951185,21687.404465375163
174,"[[11476.8970949   6234.99920682  2001.82991852]
 [ 6234.99920682  4961.32237473   920.50380815]
 [ 2001.82991852   920.50380815   367.18452369]]","(3, 3)",[1.55692329e+04 1.23589131e+03 2.79738083e-01],15569.232944569863,0.27973808316406756,15568.9532064867
175,"[[ 6841.35279569  6211.26485099  6825.54727064]
 [ 6211.26485099  7367.1998791   7050.42008928]
 [ 6825.54727064  7050.42008928 10540.28657347]]","(3, 3)",[21841.71696567   886.21501697  2020.90726562],21841.716965669937,886.2150169667411,20955.501948703197
176,"[[1585.80828361 1910.06896985 1086.85635663]
 [1910.06896985 2761.49928005 2145.5587134 ]
 [1086.85635663 2145.5587134  3791.79914872]]","(3, 3)",[6373.09221703  105.58079811 1660.43369725],6373.092217034995,105.580798108373,6267.511418926622
177,"[[12097.89589629  8376.31891912  7328.99981445]
 [ 8376.31891912  6250.09725396  5247.30427293]
 [ 7328.99981445  5247.30427293  5706.63152396]]","(3, 3)",[22799.31709909   300.54256157   954.76501356],22799.317099087177,300.5425615655259,22498.77453752165
178,"[[6720.52550893 7756.54076712 7763.9001791 ]
 [7756.54076712 9834.82593376 9555.1977807 ]
 [7763.9001791  9555.1977807  9682.28053729]]","(3, 3)",[25669.93910566   375.11516298   192.57771134],25669.93910566374,192.57771133684895,25477.36139432689
179,"[[8536.72300271 4658.40194992 7341.89701291]
 [4658.40194992 2777.80702464 4142.48801186]
 [7341.89701291 4142.48801186 6441.96842978]]","(3, 3)",[17538.04705137   188.56253015    29.88887561],17538.047051365756,29.88887560922036,17508.158175756536
180,"[[ 9251.53117183  6314.53277976  2671.47211735]
 [ 6314.53277976 10807.27751068  4827.53051787]
 [ 2671.47211735  4827.53051787  3066.55310786]]","(3, 3)",[18307.35699856  4090.69731814   727.30747368],18307.35699855553,727.3074736773266,17580.049524878203
181,"[[2564.92974191 3016.84808007 2585.23429447]
 [3016.84808007 7163.66723214 5139.30123704]
 [2585.23429447 5139.30123704 4617.52521435]]","(3, 3)",[12734.6797236   1072.68811113   538.75435366],12734.679723596963,538.7543536623004,12195.925369934663
182,"[[12064.76752251 12121.22928374  3948.32702008]
 [12121.22928374 14040.37093272  4483.44541448]
 [ 3948.32702008  4483.44541448  1633.25245485]]","(3, 3)",[26640.49497701   915.70490537   182.19102769],26640.494977005805,182.19102769411316,26458.303949311692
183,"[[ 8441.55013594  1194.71902204  7224.69801657]
 [ 1194.71902204   220.17325042  1520.30894082]
 [ 7224.69801657  1520.30894082 12335.57515506]]","(3, 3)",[1.80803173e+04 2.90630023e+03 1.06810401e+01],18080.31727515574,10.68104010984066,18069.6362350459
184,"[[11598.62734939  7494.00805276  6830.33760434]
 [ 7494.00805276  6892.57865353  6109.28287959]
 [ 6830.33760434  6109.28287959  6464.85635674]]","(3, 3)",[22350.07008343  2072.06881546   533.92346077],22350.0700834343,533.92346077042,21816.14662266388
185,"[[ 1199.47301304  2930.17580118  2568.65025999]
 [ 2930.17580118  7322.71439992  7227.51601031]
 [ 2568.65025999  7227.51601031 11017.88341151]]","(3, 3)",[1.75285576e+04 2.87690924e-02 2.01148447e+03],17528.557581840196,0.028769092434187023,17528.52881274776
186,"[[4334.62629013 3423.26162186 4516.16017812]
 [3423.26162186 6191.19619994 6199.70946545]
 [4516.16017812 6199.70946545 6708.63050699]]","(3, 3)",[1.54999660e+04 1.72575706e+03 8.72994628e+00],15499.965993226775,8.729946275871729,15491.236046950904
187,"[[9631.43783637 4532.57464719 8484.15923149]
 [4532.57464719 5287.16973043 6487.72425443]
 [8484.15923149 6487.72425443 9448.24740098]]","(3, 3)",[2.17320041e+04 2.63432142e+03 5.29465629e-01],21732.004083509237,0.5294656287323612,21731.474617880504
188,"[[13375.78899784  4588.87678075 15567.75169039]
 [ 4588.87678075  2282.64269278  5089.82980503]
 [15567.75169039  5089.82980503 18242.04741731]]","(3, 3)",[3.30891815e+04 1.22348336e+01 7.99062773e+02],33089.18150151643,12.23483360263957,33076.94666791379
189,"[[ 6886.95464362  8501.05247678  7092.63399723]
 [ 8501.05247678 12343.55420437  7329.05977113]
 [ 7092.63399723  7329.05977113  9945.69654045]]","(3, 3)",[25246.86819363   209.23559189  3720.10160293],25246.86819362526,209.23559189434746,25037.632601730915
190,"[[ 7063.58679663 11677.12928318  3840.86986648]
 [11677.12928318 23042.53332117  9525.14159552]
 [ 3840.86986648  9525.14159552  6326.20085076]]","(3, 3)",[33104.84069096   423.01819034  2904.46208726],33104.84069095635,423.0181903382651,32681.822500618084
191,"[[10687.50473684  7844.96158007  4828.17362205]
 [ 7844.96158007  7278.50535655  3630.20205333]
 [ 4828.17362205  3630.20205333  2303.09678927]]","(3, 3)",[19171.96898688   997.73554374    99.40235204],19171.968986881242,99.40235203585036,19072.566634845392
192,"[[ 8105.89644468  4724.01152914  2698.6214968 ]
 [ 4724.01152914 11275.96256845  2754.66019061]
 [ 2698.6214968   2754.66019061  2325.44515419]]","(3, 3)",[15758.05492887  4794.17087346  1155.07836499],15758.054928869296,1155.0783649870766,14602.97656388222
193,"[[7524.63208177 4383.79616418 3095.75468541]
 [4383.79616418 8294.07667893 6586.25697745]
 [3095.75468541 6586.25697745 6368.33622622]]","(3, 3)",[17002.56051346  4567.24758851   617.23688495],17002.560513458047,617.2368849466144,16385.323628511433
194,"[[ 7419.49973047  6008.99973724  6161.55448052]
 [ 6008.99973724  9980.91038683  7363.5558772 ]
 [ 6161.55448052  7363.5558772  11904.9005222 ]]","(3, 3)",[23086.98898397  2543.0532309   3675.26842463],23086.988983969204,2543.05323089775,20543.935753071455
195,"[[ 6960.62044196  2778.54369506  6905.74589127]
 [ 2778.54369506  7376.34334238  8073.10706574]
 [ 6905.74589127  8073.10706574 12145.62673187]]","(3, 3)",[21727.52313589  4396.90368912   358.1636912 ],21727.523135886313,358.16369119676466,21369.359444689548
196,"[[13089.32790729  3182.04644206  5112.97990091]
 [ 3182.04644206  1132.61569024  1835.3632196 ]
 [ 5112.97990091  1835.3632196   8709.62224118]]","(3, 3)",[17293.84692706  5346.19466301   291.52424863],17293.84692706208,291.5242486308363,17002.322678431243
197,"[[ 6767.19589187  9149.00564621 10542.21579707]
 [ 9149.00564621 13943.66801954 15803.26332023]
 [10542.21579707 15803.26332023 18231.65628979]]","(3, 3)",[38228.69392541   578.04151546   135.78476034],38228.69392540704,135.78476033727756,38092.90916506976
198,"[[18609.28238437  2633.49996958  9263.36784196]
 [ 2633.49996958   444.57548705  1326.55207949]
 [ 9263.36784196  1326.55207949  9934.15072863]]","(3, 3)",[24853.07998467  4064.47199949    70.45661589],24853.079984665615,70.45661589287408,24782.62336877274
199,"[[ 4075.00385142  6656.75290554  5562.33341078]
 [ 6656.75290554 11878.95911947 10073.70204816]
 [ 5562.33341078 10073.70204816  9234.95434831]]","(3, 3)",[24414.93213023   194.58566553   579.39952343],24414.93213023361,194.58566552542635,24220.346464708186
200,"[[0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]]","(4, 4)",[0. 0. 0. 0.],0.0,0.0,0.0
201,"[[1.19761926 1.10398672 1.23375667 0.82046665]
 [1.10398672 1.65921001 1.35257669 1.02151066]
 [1.23375667 1.35257669 1.36650257 0.91146307]
 [0.82046665 1.02151066 0.91146307 0.69399088]]","(4, 4)",[4.54547409e+00 3.29788734e-01 1.43342107e-05 4.20455581e-02],4.545474090314888,1.4334210704247785e-05,4.545459756104183
202,"[[3.10962161 1.34697969 2.05703383 2.20642228]
 [1.34697969 3.99846756 2.53882767 2.21400704]
 [2.05703383 2.53882767 3.03727139 2.99704322]
 [2.20642228 2.21400704 2.99704322 3.01378576]]","(4, 4)",[1.00345046e+01 2.22648274e+00 8.96921618e-01 1.23739211e-03],10.034504571753892,0.001237392106373299,10.033267179647519
203,"[[10.41459028  9.34435525  8.21561384  7.69025129]
 [ 9.34435525 17.20148818  6.25186398 12.67757441]
 [ 8.21561384  6.25186398  7.12658968  5.85098124]
 [ 7.69025129 12.67757441  5.85098124 10.14219855]]","(4, 4)",[37.54456422  6.62943586  0.67073214  0.04013447],37.54456422242403,0.04013446899773087,37.5044297534263
204,"[[19.04795088 15.96576352 14.91284114 10.82865549]
 [15.96576352 18.43763026 12.22675022 12.90711161]
 [14.91284114 12.22675022 14.01520151  8.92117731]
 [10.82865549 12.90711161  8.92117731  9.89463177]]","(4, 4)",[54.29154588  5.25309935  1.51092542  0.33984379],54.291545875174826,0.33984379020413835,53.95170208497069
205,"[[10.14677488 17.17672628 23.7007797   6.58229381]
 [17.17672628 45.00922663 45.05110152 13.66938966]
 [23.7007797  45.05110152 63.28516197 18.94221329]
 [ 6.58229381 13.66938966 18.94221329  6.35399601]]","(4, 4)",[114.22044185   8.725252     1.5299833    0.31948234],114.22044184685996,0.3194823380231757,113.90095950883678
206,"[[66.73978546 55.40981756 59.74908721 49.56009014]
 [55.40981756 50.8123961  44.62766236 36.46241914]
 [59.74908721 44.62766236 59.97020712 45.39201778]
 [49.56009014 36.46241914 45.39201778 57.07687941]]","(4, 4)",[2.05883304e+02 5.32378456e-02 1.92063726e+01 9.45635329e+00],205.88330435890646,0.05323784560693799,205.83006651329953
207,"[[ 96.06462161  85.86878602  27.11321753 104.28258008]
 [ 85.86878602  80.13253974  25.3788461   98.83048783]
 [ 27.11321753  25.3788461    8.69456929  32.10569608]
 [104.28258008  98.83048783  32.10569608 136.60602979]]","(4, 4)",[308.40369822  11.07604501   1.45568377   0.56233342],308.40369822093584,0.5623334235526218,307.8413647973832
208,"[[ 38.43559059  56.68503435  36.47311665  39.30750988]
 [ 56.68503435 123.32458328  91.43084666  87.43311481]
 [ 36.47311665  91.43084666  88.80657355  76.74431093]
 [ 39.30750988  87.43311481  76.74431093  82.23166826]]","(4, 4)",[294.34749083  23.01403365   5.43121977  10.00567144],294.34749082902397,5.431219767957566,288.9162710610664
209,"[[82.84262426 43.56027439 78.59694731 46.00354053]
 [43.56027439 95.14097728 57.69877258 46.22748108]
 [78.59694731 57.69877258 95.80649817 38.79035559]
 [46.00354053 46.22748108 38.79035559 48.38288792]]","(4, 4)",[241.57478683  53.0556135    3.61824195  23.92434535],241.574786832995,3.618241953107597,237.9565448798874
210,"[[141.96792589  57.70197336 120.34876436 114.77671546]
 [ 57.70197336  58.8734964   48.66736222  63.43362169]
 [120.34876436  48.66736222 135.90623769 100.44880415]
 [114.77671546  63.43362169 100.44880415 152.9002799 ]]","(4, 4)",[396.11063034  50.04711677  16.51968864  26.97050413],396.11063033652545,16.519688638264725,379.59094169826074
211,"[[134.85152209 179.04169424  90.3201933  127.91919265]
 [179.04169424 273.01246037  96.27056121 182.01223604]
 [ 90.3201933   96.27056121  78.27548694  77.21258785]
 [127.91919265 182.01223604  77.21258785 132.58305063]]","(4, 4)",[5.69566010e+02 4.31278966e+01 4.73189016e-01 5.55542427e+00],569.5660101850393,0.47318901619396514,569.0928211688454
212,"[[225.44376447 223.41283816 199.66572897 147.87988524]
 [223.41283816 258.28572299 188.21568755 127.21154537]
 [199.66572897 188.21568755 245.36829699 152.6731063 ]
 [147.87988524 127.21154537 152.6731063  183.8761414 ]]","(4, 4)",[757.05400918  10.98678485  94.01271474  50.92041708],757.0540091751822,10.986784852062843,746.0672243231193
213,"[[119.92364032  40.33304862 209.22434752 100.14536845]
 [ 40.33304862  41.89200242 129.63627627 102.44120809]
 [209.22434752 129.63627627 559.41443259 377.64564777]
 [100.14536845 102.44120809 377.64564777 301.79686436]]","(4, 4)",[9.29347155e+02 8.42040202e+01 5.85581397e-01 8.89018319e+00],929.3471548968896,0.5855813973854194,928.7615734995042
